ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 845.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
6.07821229050279271178e+02 8.87554589931443205231e-01
6.11173184357541913414e+02 8.88021511042781486189e-01
6.14525139664804441963e+02 8.88343093837234087928e-01
6.17877094972066970513e+02 8.88524183863579342102e-01
6.21229050279329612749e+02 8.88569870650103621479e-01
6.24581005586592141299e+02 8.88485446582066296095e-01
6.27932960893854783535e+02 8.88276367668634603270e-01
6.31284916201117312085e+02 8.87948216362696274295e-01
6.34636871508379954321e+02 8.87506666560321511028e-01
6.37988826815642482870e+02 8.86957450871779573554e-01
6.41340782122905011420e+02 8.86306330223487259801e-01
6.44692737430167653656e+02 8.85559065820298974003e-01
6.48044692737430182206e+02 8.84721393470378481005e-01
6.51396648044692710755e+02 8.83799000250658717270e-01
6.54748603351955352991e+02 8.82797503469679778476e-01
6.58100558659217881541e+02 8.81722431866259759303e-01
6.61452513966480410090e+02 8.80592584399288114128e-01
6.64804469273743052327e+02 8.79402234171270724694e-01
6.68156424581005580876e+02 8.78156080336505717732e-01
6.71508379888268109426e+02 8.76858699109742123490e-01
6.74860335195530751662e+02 8.75514535753862066514e-01
6.78212290502793280211e+02 8.74127898935129765690e-01
6.81564245810055808761e+02 8.72702952461659076100e-01
6.84916201117318450997e+02 8.71243713964602095601e-01
6.88268156424580979547e+02 8.69754050916422993822e-01
6.91620111731843508096e+02 8.68237678564354187216e-01
6.94972067039106150332e+02 8.66802252335612810619e-01
6.98324022346368792569e+02 8.65346397161436242662e-01
7.01675977653631207431e+02 8.63941210439702622637e-01
7.05027932960893849668e+02 8.62517910778578311692e-01
7.08379888268156491904e+02 8.61078240058722466088e-01
7.11731843575419020453e+02 8.59623878100553628911e-01
7.15083798882681549003e+02 8.58269896554740285843e-01
7.18435754189944191239e+02 8.56902280137324834364e-01
7.21787709497206719789e+02 8.55522562640616213159e-01
7.25139664804469248338e+02 8.54132218901653916809e-01
7.28491620111731890574e+02 8.52732665535928857636e-01
7.31843575418994419124e+02 8.51325261784106612772e-01
7.35195530726256947673e+02 8.49911310458273616675e-01
7.38547486033519589910e+02 8.48679868438110163176e-01
7.41899441340782118459e+02 8.47440956710559523124e-01
7.45251396648044647009e+02 8.46195783625824926588e-01
7.48603351955307289245e+02 8.44945506199905160827e-01
7.51955307262569817794e+02 8.43798581683668613707e-01
7.55307262569832346344e+02 8.42646865477468920425e-01
7.58659217877094988580e+02 8.41596474411530737214e-01
7.62011173184357517130e+02 8.40541573839868716433e-01
7.65363128491620045679e+02 8.39483158565515474869e-01
7.68715083798882687915e+02 8.38422179208943907369e-01
7.72067039106145330152e+02 8.37359543330537858807e-01
7.75418994413407745014e+02 8.36514701538252025692e-01
7.78770949720670387251e+02 8.35666400368904049856e-01
7.82122905027933029487e+02 8.34815502930389308212e-01
7.85474860335195558037e+02 8.33962833697211691764e-01
7.88826815642458086586e+02 8.33109179557742662858e-01
7.92178770949720728822e+02 8.32304458016498327488e-01
7.95530726256983257372e+02 8.31499472048190080287e-01
7.98882681564245785921e+02 8.30694919341872450858e-01
8.02234636871508428158e+02 8.29891464119187904913e-01
8.05586592178770956707e+02 8.29295655664043618316e-01
8.08938547486033485256e+02 8.28699211088503862044e-01
8.12290502793296127493e+02 8.28102770296119561344e-01
8.15642458100558656042e+02 8.27506943195223776399e-01
8.18994413407821184592e+02 8.26912310617831991522e-01
8.22346368715083826828e+02 8.26319425231413662303e-01
8.25698324022346355378e+02 8.25728812441646642384e-01
8.29050279329608883927e+02 8.25450039679307634444e-01
8.32402234636871526163e+02 8.25170490001968626181e-01
8.35754189944134054713e+02 8.24890709672434607747e-01
8.39106145251396583262e+02 8.24611220137267397767e-01
8.42458100558659225499e+02 8.24332518785138579354e-01
8.45810055865921867735e+02 8.24055079696888737040e-01
8.49162011173184282598e+02 8.23779354386082518502e-01
8.52513966480446924834e+02 8.23440300792319557210e-01
8.55865921787709567070e+02 8.23104578163195599316e-01
8.59217877094972095620e+02 8.22772555007661665627e-01
8.62569832402234624169e+02 8.22444580385945478440e-01
8.65921787709497266405e+02 8.22120984598801896048e-01
8.69273743016759794955e+02 8.21802079861380208037e-01
8.72625698324022323504e+02 8.21488160961360902590e-01
8.75977653631284965741e+02 8.21179505901111883581e-01
8.79329608938547494290e+02 8.20876376523685169495e-01
8.82681564245810022840e+02 8.20579019122541386544e-01
8.86033519553072665076e+02 8.20287665034923008101e-01
8.89385474860335193625e+02 8.20002531218895658327e-01
8.92737430167597722175e+02 8.19702146179815405169e-01
8.96089385474860364411e+02 8.19408599669406045862e-01
