ESTIMATED THICKNESSES

Thickness of film 1 = 166.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 280.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
6.43777173913043498032e+02 8.90183797406724708345e-01
6.48206521739130380411e+02 8.90401992971509348429e-01
6.52635869565217376476e+02 8.90493061985549561044e-01
6.57065217391304258854e+02 8.90462072395494796950e-01
6.61494565217391254919e+02 8.90314192966053852274e-01
6.65923913043478250984e+02 8.90054661124447199505e-01
6.70353260869565247049e+02 8.89688753290409195529e-01
6.74782608695652129427e+02 8.89221757677571833511e-01
6.79211956521739011805e+02 8.88658949528973618470e-01
6.83641304347826007870e+02 8.88005568729500316394e-01
6.88070652173913003935e+02 8.87266799721184384886e-01
6.92500000000000000000e+02 8.86447753633342161450e-01
6.96929347826086996065e+02 8.85553452528329843041e-01
7.01358695652173878443e+02 8.84588815655104054869e-01
7.05788043478260760821e+02 8.83558647596484281195e-01
7.10217391304347756886e+02 8.82467628191921482639e-01
7.14646739130434752951e+02 8.81320304115303043702e-01
7.19076086956521749016e+02 8.80121081986762754390e-01
7.23505434782608631394e+02 8.78874222898342494226e-01
7.27934782608695627459e+02 8.77583838235428737029e-01
7.32364130434782509838e+02 8.76253886678984517111e-01
7.36793478260869505903e+02 8.74888172277558551215e-01
7.41222826086956501968e+02 8.73490343482623332605e-01
7.45652173913043498032e+02 8.72063893045918359093e-01
7.50081521739130380411e+02 8.70612158682904979656e-01
7.54510869565217262789e+02 8.69138324412166540789e-01
7.58940217391304258854e+02 8.67645422486397976947e-01
7.63369565217391254919e+02 8.66136335836513948649e-01
7.67798913043478250984e+02 8.64613800956240630136e-01
7.72228260869565247049e+02 8.63080411160281668614e-01
7.76657608695652129427e+02 8.61538620154738810086e-01
7.81086956521739011805e+02 8.59990745863860261977e-01
7.85516304347826007870e+02 8.58438974462327086812e-01
7.89945652173913003935e+02 8.56885364567216534226e-01
7.94375000000000000000e+02 8.55331851548410737607e-01
7.98804347826086882378e+02 8.53780251920578825420e-01
8.03233695652173878443e+02 8.52232267783940344863e-01
8.07663043478260874508e+02 8.50689491284812304706e-01
8.12092391304347756886e+02 8.49153409070452669383e-01
8.16521739130434752951e+02 8.47625406715955875825e-01
8.20951086956521635329e+02 8.46106773103924125756e-01
8.25380434782608631394e+02 8.44598704740364469856e-01
8.29809782608695627459e+02 8.43102309992726284271e-01
8.34239130434782509838e+02 8.41618613238246937591e-01
8.38668478260869505903e+02 8.40148558912797605025e-01
8.43097826086956501968e+02 8.38693015452232404350e-01
8.47527173913043384346e+02 8.37252779119902812432e-01
8.51956521739130380411e+02 8.35828577715423515215e-01
8.56385869565217376476e+02 8.34421074161098674793e-01
8.60815217391304258854e+02 8.33030869963531261924e-01
8.65244565217391254919e+02 8.31658508548970165641e-01
8.69673913043478250984e+02 8.30304478471808771189e-01
8.74103260869565133362e+02 8.28969216496417971030e-01
8.78532608695652129427e+02 8.27653110553162041363e-01
8.82961956521739125492e+02 8.26356502570000817087e-01
8.87391304347826007870e+02 8.25079691181570096248e-01
8.91820652173913003935e+02 8.23822934318026778300e-01
